Proficiency level,Preferred subjects,Preferred study times,Goals,quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
beginner,CyberSecurity,Evening,Long-term,40,2,11,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Evening,Long-term,41,2,5,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Evening,Long-term,42,2,9,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Evening,Long-term,43,2,48,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Evening,Long-term,44,2,19,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Evening,Long-term,45,2,26,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Evening,Long-term,46,2,17,Knowledge,assignment,Upcoming Exams,Visual
beginner,Network and System Administration,Evening,Long-term,47,2,32,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Evening,Long-term,48,2,50,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,49,2,3,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Evening,Long-term,50,2,59,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Evening,Long-term,51,2,8,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,52,2,47,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Evening,Long-term,53,2,23,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Evening,Long-term,54,2,4,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,55,2,52,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Evening,Long-term,56,2,58,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Evening,Long-term,57,2,58,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Evening,Long-term,58,2,17,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Evening,Long-term,59,2,15,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Evening,Long-term,60,2,59,Knowledge,assignment,Upcoming Exams,Visual
beginner,Database Management,Evening,Long-term,61,2,14,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Midnight,Long-term,62,2,58,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Midnight,Long-term,63,2,52,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Midnight,Long-term,64,2,23,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Midnight,Long-term,65,2,31,Knowledge,assignment,Upcoming Exams,Visual
beginner,Database Management,Midnight,Long-term,66,2,16,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,67,2,49,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,68,2,17,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Midnight,Long-term,69,2,26,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Midnight,Long-term,70,2,56,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Midnight,Long-term,71,2,41,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Midnight,Long-term,72,2,54,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Midnight,Long-term,22,2,31,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Midnight,Long-term,23,2,49,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Midnight,Long-term,24,2,23,Knowledge,assignment,Upcoming Exams,Visual
beginner,Database Management,Midnight,Long-term,25,2,56,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,26,2,47,Knowledge,assignment,Upcoming Exams,Visual
beginner,Network and System Administration,Midnight,Long-term,27,2,20,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,28,2,52,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,29,2,10,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Midnight,Long-term,30,2,56,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Midnight,Long-term,31,2,9,Knowledge,assignment,Upcoming Exams,Visual
beginner,Network and System Administration,Midnight,Long-term,32,1,28,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Midnight,Long-term,33,1,14,Knowledge,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Midnight,Long-term,34,1,31,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Midnight,Long-term,35,1,58,Knowledge,assignment,Upcoming Exams,Visual
beginner,Database Management,Midnight,Long-term,36,1,36,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Midnight,Long-term,37,1,51,Knowledge,assignment,Upcoming Exams,Visual
beginner,IT Project Management,Midnight,Long-term,38,1,9,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Midnight,Long-term,39,1,1,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Midnight,Long-term,40,1,13,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Midnight,Long-term,41,1,20,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Midnight,Long-term,42,1,25,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Midnight,Long-term,43,1,23,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Midnight,Long-term,44,1,51,Knowledge,assignment,Upcoming Exams,Visual
beginner,Web Development,Midnight,Long-term,16,1,2,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,17,1,47,Knowledge,assignment,Upcoming Exams,Visual
beginner,Database Management,Midnight,Long-term,18,1,39,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Midnight,Long-term,19,1,4,Knowledge,assignment,Upcoming Exams,Visual
beginner,Data Science and Analytics,Midnight,Long-term,20,1,40,Knowledge,assignment,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Midnight,Long-term,21,1,41,Knowledge,assignment,Upcoming Exams,Visual
beginner,Software Engineering and Development,Midnight,Long-term,22,1,30,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,23,1,37,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Midnight,Long-term,24,1,60,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Long-term,25,1,36,Knowledge,assignment,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Midnight,Long-term,26,1,14,Knowledge,assignment,Upcoming Exams,Visual
beginner,Network and System Administration,Midnight,Long-term,27,3,40,Knowledge,assignment,Upcoming Exams,Visual
beginner,Network and System Administration,Midnight,Long-term,28,3,49,Knowledge,assignment,Upcoming Exams,Visual
beginner,CyberSecurity,Midnight,Short-term,29,3,37,Exam,assignment,Upcoming Exams,Visual
beginner,Cloud Computing,Midnight,Short-term,30,3,52,Exam,assignment,Upcoming Exams,Visual
beginner,Database Management,Midnight,Short-term,31,3,52,Exam,assignment,Upcoming Exams,Visual
beginner,Database Management,Midnight,Short-term,32,3,34,Exam,assignment,Time Constraints,Visual
beginner,Database Management,Evening,Long-term,56,4,6,Knowledge,audio,Upcoming Exams,Auditory
beginner,Database Management,Morning,Short-term,38,1,28,Knowledge,audio,Upcoming Exams,Auditory
beginner,Database Management,Evening,Short-term,96,8,14,Knowledge,audio,Upcoming Exams,Auditory
beginner,Database Management,Night,Long-term,69,10,45,Exam,audio,Upcoming Exams,Auditory
beginner,Database Management,Midnight,Short-term,12,6,32,Knowledge,audio,Upcoming Exams,Auditory
beginner,Database Management,Evening,Long-term,24,5,2,Exam,audio,Upcoming Exams,Auditory
beginner,Database Management,Night,Short-term,70,6,22,Knowledge,audio,Time Constraints,Auditory
beginner,Database Management,Morning,Short-term,22,10,40,Exam,audio,Time Constraints,Auditory
beginner,Database Management,Night,Long-term,17,1,57,Knowledge,audio,Time Constraints,Auditory
beginner,Database Management,Midnight,Short-term,72,5,54,Exam,audio,Upcoming Exams,Auditory
beginner,Database Management,Midnight,Short-term,63,3,55,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Midnight,Long-term,14,7,42,Exam,audio,Time Constraints,Auditory
beginner,Software Engineering and Development,Night,Short-term,69,8,31,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Morning,Long-term,21,1,39,Knowledge,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Evening,Long-term,28,4,10,Exam,audio,Time Constraints,Auditory
beginner,Software Engineering and Development,Morning,Long-term,25,8,57,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Evening,Long-term,36,1,7,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Midnight,Short-term,18,2,43,Knowledge,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Midnight,Long-term,28,7,58,Knowledge,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Morning,Long-term,4,1,56,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Morning,Short-term,31,1,41,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Night,Short-term,88,9,37,Exam,audio,Upcoming Exams,Auditory
beginner,Software Engineering and Development,Midnight,Long-term,2,2,32,Exam,audio,Time Constraints,Auditory
beginner,Software Engineering and Development,Morning,Short-term,23,3,25,Knowledge,audio,Time Constraints,Auditory
beginner,Software Engineering and Development,Night,Short-term,77,1,44,Knowledge,audio,Time Constraints,Auditory
beginner,Software Engineering and Development,Afternoon,Long-term,50,7,20,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,73,8,43,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,52,2,26,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,84,6,23,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Long-term,44,10,6,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Short-term,70,7,44,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Night,Short-term,39,5,29,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,4,4,49,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Short-term,100,1,59,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Night,Short-term,71,3,41,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Night,Short-term,10,10,58,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Short-term,84,4,21,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,49,5,22,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Night,Long-term,50,10,40,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Night,Short-term,98,9,60,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,92,10,22,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Short-term,21,6,59,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Long-term,50,5,17,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Long-term,44,6,11,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Short-term,21,4,37,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,83,3,53,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,2,8,30,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,91,1,3,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Short-term,60,2,28,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Long-term,71,6,46,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,34,4,2,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Short-term,6,1,55,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,32,9,56,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Short-term,34,3,45,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Short-term,42,1,48,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Short-term,31,10,35,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Long-term,32,1,36,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,87,5,23,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,91,4,9,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Long-term,12,3,32,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Evening,Long-term,67,1,51,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Short-term,53,5,52,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Short-term,100,10,36,Knowledge,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Morning,Short-term,29,4,12,Exam,audio,Upcoming Exams,Auditory
beginner,Artificial Intelligence and Machine Learning,Midnight,Long-term,58,1,5,Knowledge,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Afternoon,Short-term,30,2,15,Exam,audio,Time Constraints,Auditory
beginner,Artificial Intelligence and Machine Learning,Night,Long-term,12,3,56,Knowledge,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Night,Long-term,54,5,60,Knowledge,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Midnight,Long-term,73,3,48,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Night,Long-term,76,2,5,Exam,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Evening,Short-term,74,3,36,Knowledge,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Morning,Long-term,34,6,43,Exam,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Midnight,Short-term,53,5,23,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Afternoon,Long-term,80,2,34,Exam,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Evening,Short-term,10,1,29,Knowledge,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Afternoon,Short-term,6,5,22,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Midnight,Long-term,73,9,42,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Morning,Short-term,21,3,22,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Morning,Short-term,69,6,23,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Evening,Short-term,9,9,12,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Morning,Short-term,56,2,46,Knowledge,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Evening,Long-term,49,1,22,Knowledge,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Night,Short-term,28,6,22,Exam,audio,Time Constraints,Auditory
beginner,Data Science and Analytics,Night,Long-term,20,8,26,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Evening,Long-term,27,7,1,Exam,audio,Upcoming Exams,Auditory
beginner,Data Science and Analytics,Evening,Short-term,9,2,43,Exam,audio,Time Constraints,Auditory
