Proficiency level,Preferred subjects,Preferred study times,Goals,Quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,4,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,41,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Reading Materials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,4,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,48,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,2,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
Low,Network,Morning,Long-term,52,5,2,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,77,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,78,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,80,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,81,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,82,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,83,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,85,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,86,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,87,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,88,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,89,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,90,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,91,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,93,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,94,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,95,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,96,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,97,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,98,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,99,9,14,Knowledge,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,9,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,92,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,84,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,8,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,79,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Network,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Tutorials,Upcoming Exams,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Long-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,76,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,77,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,78,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,79,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,80,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,82,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,83,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,84,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,85,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,86,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,87,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,88,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,89,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,90,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,91,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,92,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,93,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,94,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,95,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,96,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,97,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,98,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,99,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,57,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,58,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,59,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,60,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,61,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,62,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,63,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,64,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,65,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,66,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,67,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,68,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,69,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,70,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,71,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Morning,Short-term,72,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,73,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,74,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,75,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,76,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,77,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,78,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,79,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,80,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,81,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,82,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,83,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,84,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,85,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,86,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,87,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,88,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,89,10,14,Exam,Quiz,Time Constraints,Visual
High,Database,Afternoon,Short-term,90,10,14,Exam,Quiz,Time Constraints,Visual
